scenario_id,container_id,size,teu,length,width,height,empty_weight,total_weight,cargo_weight,weight_category,cargo_type,loading_priority,destination
6,S006C0150,20ft,1,6.06,2.44,2.59,2.3,12.32,10.02,medium,general,3,PORT_B
6,S006C0151,40ft,2,12.03,2.44,2.59,3.75,13.18,9.43,light,general,3,PORT_B
6,S006C0152,20ft,1,6.06,2.44,2.59,2.3,23.3,21.0,heavy,general,5,PORT_B
6,S006C0153,20ft,1,6.06,2.44,2.59,2.3,16.49,14.19,medium,general,5,PORT_B
6,S006C0154,20ft,1,6.06,2.44,2.59,2.3,11.61,9.31,medium,general,2,PORT_B
6,S006C0155,20ft,1,6.06,2.44,2.59,2.3,23.8,21.5,heavy,general,5,PORT_B
6,S006C0156,20ft,1,6.06,2.44,2.59,2.3,21.54,19.24,heavy,general,2,PORT_B
6,S006C0157,20ft,1,6.06,2.44,2.59,2.3,16.61,14.31,medium,general,1,PORT_B
6,S006C0158,20ft,1,6.06,2.44,2.59,2.3,8.89,6.59,light,general,3,PORT_B
6,S006C0159,20ft,1,6.06,2.44,2.59,2.3,7.06,4.76,light,reefer,2,PORT_B
6,S006C0160,20ft,1,6.06,2.44,2.59,2.3,20.02,17.72,heavy,reefer,1,PORT_B
6,S006C0161,20ft,1,6.06,2.44,2.59,2.3,5.52,3.22,light,general,1,PORT_B
6,S006C0162,40ft,2,12.03,2.44,2.59,3.75,13.23,9.48,light,hazmat,3,PORT_B
6,S006C0163,20ft,1,6.06,2.44,2.59,2.3,13.06,10.76,medium,hazmat,4,PORT_B
6,S006C0164,40ft,2,12.03,2.44,2.59,3.75,21.34,17.59,medium,general,4,PORT_B
6,S006C0165,40ft,2,12.03,2.44,2.59,3.75,19.46,15.71,medium,general,2,PORT_B
6,S006C0166,40ft,2,12.03,2.44,2.59,3.75,26.17,22.42,heavy,general,3,PORT_B
6,S006C0167,40ft,2,12.03,2.44,2.59,3.75,26.25,22.5,heavy,hazmat,3,PORT_B
6,S006C0168,20ft,1,6.06,2.44,2.59,2.3,16.14,13.84,medium,reefer,4,PORT_B
6,S006C0169,40ft,2,12.03,2.44,2.59,3.75,16.32,12.57,medium,general,4,PORT_B
6,S006C0170,40ft,2,12.03,2.44,2.59,3.75,20.44,16.69,medium,general,2,PORT_B
6,S006C0171,40ft,2,12.03,2.44,2.59,3.75,9.63,5.88,light,general,3,PORT_B
6,S006C0172,20ft,1,6.06,2.44,2.59,2.3,10.31,8.01,medium,general,5,PORT_B
6,S006C0173,40ft,2,12.03,2.44,2.59,3.75,16.37,12.62,medium,general,2,PORT_B
6,S006C0174,20ft,1,6.06,2.44,2.59,2.3,10.65,8.35,medium,reefer,3,PORT_B
6,S006C0175,20ft,1,6.06,2.44,2.59,2.3,6.6,4.3,light,general,2,PORT_B
6,S006C0176,20ft,1,6.06,2.44,2.59,2.3,6.17,3.87,light,reefer,4,PORT_B
6,S006C0177,20ft,1,6.06,2.44,2.59,2.3,10.03,7.73,light,reefer,2,PORT_B
6,S006C0178,20ft,1,6.06,2.44,2.59,2.3,7.4,5.1,light,general,1,PORT_B
6,S006C0179,20ft,1,6.06,2.44,2.59,2.3,13.07,10.77,medium,general,1,PORT_B
6,S006C0180,40ft,2,12.03,2.44,2.59,3.75,28.77,25.02,heavy,general,1,PORT_B
6,S006C0181,20ft,1,6.06,2.44,2.59,2.3,7.75,5.45,light,general,4,PORT_B
6,S006C0182,40ft,2,12.03,2.44,2.59,3.75,19.64,15.89,medium,general,4,PORT_B
6,S006C0183,20ft,1,6.06,2.44,2.59,2.3,12.72,10.42,medium,general,3,PORT_B
6,S006C0184,40ft,2,12.03,2.44,2.59,3.75,20.58,16.83,medium,general,4,PORT_B
6,S006C0185,20ft,1,6.06,2.44,2.59,2.3,7.14,4.84,light,general,3,PORT_B
6,S006C0186,20ft,1,6.06,2.44,2.59,2.3,18.94,16.64,heavy,general,2,PORT_B
6,S006C0187,20ft,1,6.06,2.44,2.59,2.3,13.37,11.07,medium,general,1,PORT_B
6,S006C0188,20ft,1,6.06,2.44,2.59,2.3,9.99,7.69,light,general,5,PORT_B
6,S006C0189,20ft,1,6.06,2.44,2.59,2.3,9.18,6.88,light,general,4,PORT_B
6,S006C0190,20ft,1,6.06,2.44,2.59,2.3,5.99,3.69,light,general,1,PORT_B
6,S006C0191,20ft,1,6.06,2.44,2.59,2.3,10.7,8.4,medium,general,5,PORT_B
6,S006C0192,40ft,2,12.03,2.44,2.59,3.75,19.16,15.41,medium,general,3,PORT_B
6,S006C0193,40ft,2,12.03,2.44,2.59,3.75,20.09,16.34,medium,general,2,PORT_B
6,S006C0194,20ft,1,6.06,2.44,2.59,2.3,4.41,2.11,light,general,3,PORT_B
6,S006C0195,20ft,1,6.06,2.44,2.59,2.3,15.07,12.77,medium,general,3,PORT_B
6,S006C0196,40ft,2,12.03,2.44,2.59,3.75,13.66,9.91,light,reefer,2,PORT_B
6,S006C0197,20ft,1,6.06,2.44,2.59,2.3,4.87,2.57,light,general,2,PORT_B
6,S006C0198,40ft,2,12.03,2.44,2.59,3.75,22.89,19.14,medium,general,3,PORT_B
6,S006C0199,20ft,1,6.06,2.44,2.59,2.3,12.25,9.95,medium,general,5,PORT_B
6,S006C0200,40ft,2,12.03,2.44,2.59,3.75,16.36,12.61,medium,general,3,PORT_B
6,S006C0201,20ft,1,6.06,2.44,2.59,2.3,10.16,7.86,light,general,1,PORT_B
6,S006C0202,20ft,1,6.06,2.44,2.59,2.3,16.1,13.8,medium,general,3,PORT_B
6,S006C0203,40ft,2,12.03,2.44,2.59,3.75,19.13,15.38,medium,general,1,PORT_B
6,S006C0204,20ft,1,6.06,2.44,2.59,2.3,19.76,17.46,heavy,general,1,PORT_B
6,S006C0205,20ft,1,6.06,2.44,2.59,2.3,22.82,20.52,heavy,general,5,PORT_B
6,S006C0206,20ft,1,6.06,2.44,2.59,2.3,21.81,19.51,heavy,general,5,PORT_B
6,S006C0207,20ft,1,6.06,2.44,2.59,2.3,10.69,8.39,medium,general,5,PORT_B
6,S006C0208,20ft,1,6.06,2.44,2.59,2.3,9.91,7.61,light,hazmat,3,PORT_B
6,S006C0209,40ft,2,12.03,2.44,2.59,3.75,17.24,13.49,medium,general,5,PORT_B
6,S006C0210,40ft,2,12.03,2.44,2.59,3.75,10.94,7.19,light,general,2,PORT_B
6,S006C0211,40ft,2,12.03,2.44,2.59,3.75,7.79,4.04,light,general,2,PORT_B
6,S006C0212,20ft,1,6.06,2.44,2.59,2.3,15.56,13.26,medium,general,3,PORT_B
6,S006C0213,20ft,1,6.06,2.44,2.59,2.3,16.62,14.32,medium,general,3,PORT_B
6,S006C0214,20ft,1,6.06,2.44,2.59,2.3,4.41,2.11,light,general,3,PORT_B
6,S006C0215,20ft,1,6.06,2.44,2.59,2.3,6.03,3.73,light,general,5,PORT_B
6,S006C0216,20ft,1,6.06,2.44,2.59,2.3,15.38,13.08,medium,general,3,PORT_B
6,S006C0217,20ft,1,6.06,2.44,2.59,2.3,9.88,7.58,light,general,1,PORT_B
6,S006C0218,20ft,1,6.06,2.44,2.59,2.3,6.38,4.08,light,general,4,PORT_B
6,S006C0219,20ft,1,6.06,2.44,2.59,2.3,16.24,13.94,medium,reefer,2,PORT_B
6,S006C0220,20ft,1,6.06,2.44,2.59,2.3,15.68,13.38,medium,general,3,PORT_B
6,S006C0221,20ft,1,6.06,2.44,2.59,2.3,9.41,7.11,light,general,1,PORT_B
6,S006C0222,40ft,2,12.03,2.44,2.59,3.75,23.63,19.88,medium,general,1,PORT_B
6,S006C0223,20ft,1,6.06,2.44,2.59,2.3,14.54,12.24,medium,general,3,PORT_B
6,S006C0224,20ft,1,6.06,2.44,2.59,2.3,13.91,11.61,medium,general,4,PORT_B
6,S006C0225,20ft,1,6.06,2.44,2.59,2.3,7.81,5.51,light,general,5,PORT_B
6,S006C0226,20ft,1,6.06,2.44,2.59,2.3,13.62,11.32,medium,general,1,PORT_B
6,S006C0227,40ft,2,12.03,2.44,2.59,3.75,27.23,23.48,heavy,general,4,PORT_B
6,S006C0228,20ft,1,6.06,2.44,2.59,2.3,7.53,5.23,light,general,4,PORT_B
6,S006C0229,40ft,2,12.03,2.44,2.59,3.75,24.52,20.77,heavy,general,4,PORT_B
6,S006C0230,20ft,1,6.06,2.44,2.59,2.3,4.96,2.66,light,reefer,3,PORT_B
6,S006C0231,20ft,1,6.06,2.44,2.59,2.3,22.67,20.37,heavy,general,4,PORT_B
6,S006C0232,40ft,2,12.03,2.44,2.59,3.75,21.76,18.01,medium,general,4,PORT_B
6,S006C0233,40ft,2,12.03,2.44,2.59,3.75,13.91,10.16,light,general,1,PORT_B
6,S006C0234,40ft,2,12.03,2.44,2.59,3.75,29.75,26.0,heavy,general,3,PORT_B
6,S006C0235,20ft,1,6.06,2.44,2.59,2.3,13.44,11.14,medium,reefer,4,PORT_B
6,S006C0236,20ft,1,6.06,2.44,2.59,2.3,12.59,10.29,medium,general,4,PORT_B
6,S006C0237,20ft,1,6.06,2.44,2.59,2.3,19.31,17.01,heavy,general,3,PORT_B
6,S006C0238,20ft,1,6.06,2.44,2.59,2.3,12.97,10.67,medium,general,4,PORT_B
6,S006C0239,40ft,2,12.03,2.44,2.59,3.75,15.01,11.26,light,general,4,PORT_B
6,S006C0240,40ft,2,12.03,2.44,2.59,3.75,23.54,19.79,medium,general,4,PORT_B
6,S006C0241,20ft,1,6.06,2.44,2.59,2.3,15.25,12.95,medium,general,2,PORT_B
6,S006C0242,40ft,2,12.03,2.44,2.59,3.75,23.74,19.99,medium,general,5,PORT_B
6,S006C0243,40ft,2,12.03,2.44,2.59,3.75,23.31,19.56,medium,general,3,PORT_B
6,S006C0244,40ft,2,12.03,2.44,2.59,3.75,12.3,8.55,light,general,4,PORT_B
6,S006C0245,40ft,2,12.03,2.44,2.59,3.75,10.71,6.96,light,reefer,5,PORT_B
6,S006C0246,40ft,2,12.03,2.44,2.59,3.75,19.84,16.09,medium,reefer,2,PORT_B
6,S006C0247,20ft,1,6.06,2.44,2.59,2.3,16.08,13.78,medium,reefer,2,PORT_B
6,S006C0248,20ft,1,6.06,2.44,2.59,2.3,16.0,13.7,medium,general,2,PORT_B
6,S006C0249,20ft,1,6.06,2.44,2.59,2.3,4.69,2.39,light,general,1,PORT_B
6,S006C0250,20ft,1,6.06,2.44,2.59,2.3,13.97,11.67,medium,reefer,5,PORT_B
6,S006C0251,20ft,1,6.06,2.44,2.59,2.3,22.84,20.54,heavy,general,4,PORT_B
6,S006C0252,20ft,1,6.06,2.44,2.59,2.3,16.73,14.43,medium,general,3,PORT_B
6,S006C0253,20ft,1,6.06,2.44,2.59,2.3,8.63,6.33,light,reefer,1,PORT_B
6,S006C0254,20ft,1,6.06,2.44,2.59,2.3,15.76,13.46,medium,reefer,4,PORT_B
6,S006C0255,20ft,1,6.06,2.44,2.59,2.3,23.21,20.91,heavy,general,1,PORT_B
6,S006C0256,20ft,1,6.06,2.44,2.59,2.3,23.34,21.04,heavy,general,5,PORT_B
6,S006C0257,20ft,1,6.06,2.44,2.59,2.3,15.16,12.86,medium,general,5,PORT_B
6,S006C0258,40ft,2,12.03,2.44,2.59,3.75,11.6,7.85,light,reefer,1,PORT_B
6,S006C0259,20ft,1,6.06,2.44,2.59,2.3,16.93,14.63,medium,hazmat,1,PORT_B
6,S006C0260,20ft,1,6.06,2.44,2.59,2.3,9.86,7.56,light,general,4,PORT_B
6,S006C0261,20ft,1,6.06,2.44,2.59,2.3,11.13,8.83,medium,general,3,PORT_B
6,S006C0262,40ft,2,12.03,2.44,2.59,3.75,21.78,18.03,medium,reefer,1,PORT_B
6,S006C0263,40ft,2,12.03,2.44,2.59,3.75,11.05,7.3,light,general,3,PORT_B
6,S006C0264,20ft,1,6.06,2.44,2.59,2.3,22.83,20.53,heavy,general,2,PORT_B
6,S006C0265,20ft,1,6.06,2.44,2.59,2.3,8.15,5.85,light,hazmat,1,PORT_B
6,S006C0266,20ft,1,6.06,2.44,2.59,2.3,21.1,18.8,heavy,general,2,PORT_B
6,S006C0267,40ft,2,12.03,2.44,2.59,3.75,10.11,6.36,light,general,4,PORT_B
6,S006C0268,20ft,1,6.06,2.44,2.59,2.3,15.9,13.6,medium,general,5,PORT_B
6,S006C0269,20ft,1,6.06,2.44,2.59,2.3,16.39,14.09,medium,general,2,PORT_B
6,S006C0270,20ft,1,6.06,2.44,2.59,2.3,5.63,3.33,light,reefer,3,PORT_B
6,S006C0271,40ft,2,12.03,2.44,2.59,3.75,18.08,14.33,medium,general,2,PORT_B
6,S006C0272,40ft,2,12.03,2.44,2.59,3.75,19.55,15.8,medium,hazmat,4,PORT_B
6,S006C0273,40ft,2,12.03,2.44,2.59,3.75,13.7,9.95,light,general,2,PORT_B
6,S006C0274,20ft,1,6.06,2.44,2.59,2.3,17.17,14.87,medium,general,3,PORT_B
6,S006C0275,40ft,2,12.03,2.44,2.59,3.75,14.56,10.81,light,general,5,PORT_B
6,S006C0276,20ft,1,6.06,2.44,2.59,2.3,4.37,2.07,light,general,3,PORT_B
6,S006C0277,40ft,2,12.03,2.44,2.59,3.75,22.71,18.96,medium,general,5,PORT_B
6,S006C0278,20ft,1,6.06,2.44,2.59,2.3,17.5,15.2,medium,general,3,PORT_B
6,S006C0279,40ft,2,12.03,2.44,2.59,3.75,14.57,10.82,light,general,3,PORT_B
6,S006C0280,20ft,1,6.06,2.44,2.59,2.3,9.49,7.19,light,general,4,PORT_B
6,S006C0281,40ft,2,12.03,2.44,2.59,3.75,11.95,8.2,light,general,2,PORT_B
6,S006C0282,20ft,1,6.06,2.44,2.59,2.3,18.38,16.08,heavy,general,1,PORT_B
6,S006C0283,20ft,1,6.06,2.44,2.59,2.3,5.54,3.24,light,general,2,PORT_B
6,S006C0284,20ft,1,6.06,2.44,2.59,2.3,16.13,13.83,medium,general,1,PORT_B
6,S006C0285,40ft,2,12.03,2.44,2.59,3.75,11.74,7.99,light,general,5,PORT_B
6,S006C0286,40ft,2,12.03,2.44,2.59,3.75,29.0,25.25,heavy,general,5,PORT_B
6,S006C0287,20ft,1,6.06,2.44,2.59,2.3,13.21,10.91,medium,general,1,PORT_B
6,S006C0288,20ft,1,6.06,2.44,2.59,2.3,17.92,15.62,medium,general,5,PORT_B
6,S006C0289,20ft,1,6.06,2.44,2.59,2.3,10.07,7.77,light,reefer,5,PORT_B
6,S006C0290,20ft,1,6.06,2.44,2.59,2.3,18.62,16.32,heavy,reefer,5,PORT_B
6,S006C0291,20ft,1,6.06,2.44,2.59,2.3,5.84,3.54,light,general,2,PORT_B
6,S006C0292,40ft,2,12.03,2.44,2.59,3.75,29.11,25.36,heavy,general,2,PORT_B
6,S006C0293,40ft,2,12.03,2.44,2.59,3.75,17.17,13.42,medium,reefer,5,PORT_B
6,S006C0294,20ft,1,6.06,2.44,2.59,2.3,11.03,8.73,medium,general,2,PORT_B
6,S006C0295,40ft,2,12.03,2.44,2.59,3.75,16.26,12.51,medium,reefer,2,PORT_B
6,S006C0296,20ft,1,6.06,2.44,2.59,2.3,5.55,3.25,light,reefer,2,PORT_B
6,S006C0297,40ft,2,12.03,2.44,2.59,3.75,19.57,15.82,medium,reefer,1,PORT_B
6,S006C0298,20ft,1,6.06,2.44,2.59,2.3,18.59,16.29,heavy,general,1,PORT_B
6,S006C0299,20ft,1,6.06,2.44,2.59,2.3,13.84,11.54,medium,general,4,PORT_B
6,S006C0300,20ft,1,6.06,2.44,2.59,2.3,7.84,5.54,light,general,5,PORT_B
6,S006C0301,20ft,1,6.06,2.44,2.59,2.3,4.36,2.06,light,general,4,PORT_B
6,S006C0302,20ft,1,6.06,2.44,2.59,2.3,13.84,11.54,medium,general,2,PORT_B
6,S006C0303,40ft,2,12.03,2.44,2.59,3.75,20.67,16.92,medium,general,4,PORT_B
6,S006C0304,20ft,1,6.06,2.44,2.59,2.3,6.74,4.44,light,general,3,PORT_B
6,S006C0305,20ft,1,6.06,2.44,2.59,2.3,12.93,10.63,medium,reefer,4,PORT_B
6,S006C0306,20ft,1,6.06,2.44,2.59,2.3,8.17,5.87,light,general,3,PORT_B
6,S006C0307,20ft,1,6.06,2.44,2.59,2.3,5.95,3.65,light,hazmat,5,PORT_B
6,S006C0308,20ft,1,6.06,2.44,2.59,2.3,6.94,4.64,light,reefer,2,PORT_B
6,S006C0309,20ft,1,6.06,2.44,2.59,2.3,9.66,7.36,light,general,5,PORT_B
6,S006C0310,20ft,1,6.06,2.44,2.59,2.3,11.73,9.43,medium,general,4,PORT_B
6,S006C0311,40ft,2,12.03,2.44,2.59,3.75,15.15,11.4,light,reefer,4,PORT_B
6,S006C0312,20ft,1,6.06,2.44,2.59,2.3,14.61,12.31,medium,general,2,PORT_B
6,S006C0313,20ft,1,6.06,2.44,2.59,2.3,16.4,14.1,medium,general,2,PORT_B
6,S006C0314,20ft,1,6.06,2.44,2.59,2.3,12.86,10.56,medium,general,5,PORT_B
6,S006C0315,20ft,1,6.06,2.44,2.59,2.3,6.1,3.8,light,general,5,PORT_B
6,S006C0316,20ft,1,6.06,2.44,2.59,2.3,11.54,9.24,medium,general,2,PORT_B
6,S006C0317,20ft,1,6.06,2.44,2.59,2.3,16.59,14.29,medium,general,2,PORT_B
6,S006C0318,40ft,2,12.03,2.44,2.59,3.75,18.36,14.61,medium,general,5,PORT_B
6,S006C0319,20ft,1,6.06,2.44,2.59,2.3,16.61,14.31,medium,general,3,PORT_B
6,S006C0320,20ft,1,6.06,2.44,2.59,2.3,20.99,18.69,heavy,general,3,PORT_B
6,S006C0321,20ft,1,6.06,2.44,2.59,2.3,6.3,4.0,light,general,3,PORT_B
6,S006C0322,40ft,2,12.03,2.44,2.59,3.75,10.21,6.46,light,general,5,PORT_B
6,S006C0323,20ft,1,6.06,2.44,2.59,2.3,10.35,8.05,medium,hazmat,4,PORT_B
6,S006C0324,20ft,1,6.06,2.44,2.59,2.3,20.32,18.02,heavy,general,2,PORT_B
6,S006C0325,20ft,1,6.06,2.44,2.59,2.3,10.46,8.16,medium,general,2,PORT_B
6,S006C0326,20ft,1,6.06,2.44,2.59,2.3,12.35,10.05,medium,general,3,PORT_B
6,S006C0327,20ft,1,6.06,2.44,2.59,2.3,9.05,6.75,light,general,3,PORT_B
6,S006C0328,40ft,2,12.03,2.44,2.59,3.75,17.35,13.6,medium,general,2,PORT_B
6,S006C0329,40ft,2,12.03,2.44,2.59,3.75,22.6,18.85,medium,reefer,1,PORT_B
6,S006C0330,20ft,1,6.06,2.44,2.59,2.3,6.25,3.95,light,general,4,PORT_B
6,S006C0331,40ft,2,12.03,2.44,2.59,3.75,23.37,19.62,medium,reefer,1,PORT_B
6,S006C0332,40ft,2,12.03,2.44,2.59,3.75,21.25,17.5,medium,general,4,PORT_B
6,S006C0333,20ft,1,6.06,2.44,2.59,2.3,7.94,5.64,light,general,4,PORT_B
6,S006C0334,20ft,1,6.06,2.44,2.59,2.3,8.14,5.84,light,general,3,PORT_B
6,S006C0335,20ft,1,6.06,2.44,2.59,2.3,9.84,7.54,light,hazmat,1,PORT_B
6,S006C0336,20ft,1,6.06,2.44,2.59,2.3,8.8,6.5,light,general,3,PORT_B
6,S006C0337,40ft,2,12.03,2.44,2.59,3.75,22.34,18.59,medium,general,2,PORT_B
6,S006C0338,40ft,2,12.03,2.44,2.59,3.75,9.35,5.6,light,general,1,PORT_B
6,S006C0339,20ft,1,6.06,2.44,2.59,2.3,7.74,5.44,light,general,3,PORT_B
6,S006C0340,40ft,2,12.03,2.44,2.59,3.75,18.08,14.33,medium,general,1,PORT_B
6,S006C0341,20ft,1,6.06,2.44,2.59,2.3,10.84,8.54,medium,general,3,PORT_B
6,S006C0342,20ft,1,6.06,2.44,2.59,2.3,20.84,18.54,heavy,general,2,PORT_B
6,S006C0343,20ft,1,6.06,2.44,2.59,2.3,5.67,3.37,light,general,3,PORT_B
6,S006C0344,20ft,1,6.06,2.44,2.59,2.3,10.13,7.83,light,general,3,PORT_B
6,S006C0345,20ft,1,6.06,2.44,2.59,2.3,17.76,15.46,medium,reefer,2,PORT_B
6,S006C0346,20ft,1,6.06,2.44,2.59,2.3,13.72,11.42,medium,reefer,4,PORT_B
6,S006C0347,20ft,1,6.06,2.44,2.59,2.3,10.78,8.48,medium,reefer,5,PORT_B
6,S006C0348,20ft,1,6.06,2.44,2.59,2.3,6.92,4.62,light,general,1,PORT_B
6,S006C0349,20ft,1,6.06,2.44,2.59,2.3,20.16,17.86,heavy,general,5,PORT_B
6,S006C0350,20ft,1,6.06,2.44,2.59,2.3,6.3,4.0,light,general,1,PORT_B
6,S006C0351,40ft,2,12.03,2.44,2.59,3.75,8.49,4.74,light,general,5,PORT_B
6,S006C0352,40ft,2,12.03,2.44,2.59,3.75,9.02,5.27,light,general,5,PORT_B
6,S006C0353,20ft,1,6.06,2.44,2.59,2.3,14.05,11.75,medium,general,2,PORT_B
6,S006C0354,40ft,2,12.03,2.44,2.59,3.75,13.22,9.47,light,general,3,PORT_B
6,S006C0355,20ft,1,6.06,2.44,2.59,2.3,17.34,15.04,medium,general,2,PORT_B
6,S006C0356,40ft,2,12.03,2.44,2.59,3.75,9.2,5.45,light,reefer,5,PORT_B
6,S006C0357,20ft,1,6.06,2.44,2.59,2.3,16.55,14.25,medium,general,4,PORT_B
6,S006C0358,20ft,1,6.06,2.44,2.59,2.3,12.65,10.35,medium,general,5,PORT_B
6,S006C0359,20ft,1,6.06,2.44,2.59,2.3,5.65,3.35,light,general,4,PORT_B
6,S006C0360,20ft,1,6.06,2.44,2.59,2.3,5.64,3.34,light,general,3,PORT_B
6,S006C0361,20ft,1,6.06,2.44,2.59,2.3,15.62,13.32,medium,general,5,PORT_B
6,S006C0362,20ft,1,6.06,2.44,2.59,2.3,22.37,20.07,heavy,reefer,5,PORT_B
6,S006C0363,20ft,1,6.06,2.44,2.59,2.3,5.19,2.89,light,reefer,3,PORT_B
6,S006C0364,20ft,1,6.06,2.44,2.59,2.3,7.5,5.2,light,general,1,PORT_B
6,S006C0365,40ft,2,12.03,2.44,2.59,3.75,10.54,6.79,light,hazmat,1,PORT_B
6,S006C0366,20ft,1,6.06,2.44,2.59,2.3,23.59,21.29,heavy,hazmat,2,PORT_B
6,S006C0367,20ft,1,6.06,2.44,2.59,2.3,6.85,4.55,light,reefer,3,PORT_B
6,S006C0368,20ft,1,6.06,2.44,2.59,2.3,19.54,17.24,heavy,reefer,3,PORT_B
6,S006C0369,20ft,1,6.06,2.44,2.59,2.3,9.69,7.39,light,general,4,PORT_B
6,S006C0370,20ft,1,6.06,2.44,2.59,2.3,13.3,11.0,medium,general,4,PORT_B
6,S006C0371,40ft,2,12.03,2.44,2.59,3.75,25.05,21.3,heavy,general,1,PORT_B
6,S006C0372,20ft,1,6.06,2.44,2.59,2.3,11.89,9.59,medium,general,4,PORT_B
6,S006C0373,40ft,2,12.03,2.44,2.59,3.75,16.49,12.74,medium,hazmat,2,PORT_B
6,S006C0374,20ft,1,6.06,2.44,2.59,2.3,22.43,20.13,heavy,general,1,PORT_B
6,S006C0375,20ft,1,6.06,2.44,2.59,2.3,11.26,8.96,medium,general,4,PORT_B
6,S006C0376,40ft,2,12.03,2.44,2.59,3.75,21.75,18.0,medium,reefer,3,PORT_B
6,S006C0377,20ft,1,6.06,2.44,2.59,2.3,10.21,7.91,light,reefer,5,PORT_B
6,S006C0378,20ft,1,6.06,2.44,2.59,2.3,14.37,12.07,medium,hazmat,4,PORT_B
6,S006C0379,20ft,1,6.06,2.44,2.59,2.3,9.12,6.82,light,general,4,PORT_B
6,S006C0380,20ft,1,6.06,2.44,2.59,2.3,9.97,7.67,light,general,1,PORT_B
6,S006C0381,20ft,1,6.06,2.44,2.59,2.3,22.02,19.72,heavy,general,2,PORT_B
6,S006C0382,40ft,2,12.03,2.44,2.59,3.75,12.9,9.15,light,general,4,PORT_B
6,S006C0383,20ft,1,6.06,2.44,2.59,2.3,10.09,7.79,light,general,3,PORT_B
6,S006C0384,20ft,1,6.06,2.44,2.59,2.3,5.79,3.49,light,general,5,PORT_B
6,S006C0385,20ft,1,6.06,2.44,2.59,2.3,5.23,2.93,light,reefer,4,PORT_B
6,S006C0386,40ft,2,12.03,2.44,2.59,3.75,12.52,8.77,light,general,2,PORT_B
6,S006C0387,40ft,2,12.03,2.44,2.59,3.75,18.72,14.97,medium,general,4,PORT_B
6,S006C0388,20ft,1,6.06,2.44,2.59,2.3,11.7,9.4,medium,general,5,PORT_B
6,S006C0389,20ft,1,6.06,2.44,2.59,2.3,16.78,14.48,medium,general,2,PORT_B
6,S006C0390,20ft,1,6.06,2.44,2.59,2.3,18.92,16.62,heavy,general,2,PORT_B
6,S006C0391,20ft,1,6.06,2.44,2.59,2.3,12.75,10.45,medium,reefer,3,PORT_B
6,S006C0392,20ft,1,6.06,2.44,2.59,2.3,10.53,8.23,medium,general,1,PORT_B
6,S006C0393,20ft,1,6.06,2.44,2.59,2.3,7.12,4.82,light,reefer,2,PORT_B
6,S006C0394,20ft,1,6.06,2.44,2.59,2.3,6.56,4.26,light,general,5,PORT_B
6,S006C0395,40ft,2,12.03,2.44,2.59,3.75,17.02,13.27,medium,reefer,1,PORT_B
6,S006C0396,20ft,1,6.06,2.44,2.59,2.3,18.83,16.53,heavy,general,1,PORT_B
6,S006C0397,20ft,1,6.06,2.44,2.59,2.3,20.95,18.65,heavy,general,4,PORT_B
6,S006C0398,20ft,1,6.06,2.44,2.59,2.3,17.16,14.86,medium,general,1,PORT_B
6,S006C0399,20ft,1,6.06,2.44,2.59,2.3,17.5,15.2,medium,reefer,3,PORT_B
6,S006C0400,20ft,1,6.06,2.44,2.59,2.3,7.54,5.24,light,general,5,PORT_B
6,S006C0401,40ft,2,12.03,2.44,2.59,3.75,19.57,15.82,medium,general,5,PORT_B
6,S006C0402,20ft,1,6.06,2.44,2.59,2.3,7.39,5.09,light,hazmat,2,PORT_B
6,S006C0403,20ft,1,6.06,2.44,2.59,2.3,16.25,13.95,medium,reefer,4,PORT_B
6,S006C0404,20ft,1,6.06,2.44,2.59,2.3,18.9,16.6,heavy,general,2,PORT_B
6,S006C0405,20ft,1,6.06,2.44,2.59,2.3,8.26,5.96,light,general,3,PORT_B
6,S006C0406,40ft,2,12.03,2.44,2.59,3.75,27.93,24.18,heavy,general,5,PORT_B
6,S006C0407,20ft,1,6.06,2.44,2.59,2.3,17.37,15.07,medium,general,2,PORT_B
6,S006C0408,20ft,1,6.06,2.44,2.59,2.3,15.59,13.29,medium,general,5,PORT_B
6,S006C0409,40ft,2,12.03,2.44,2.59,3.75,23.96,20.21,heavy,hazmat,4,PORT_B
6,S006C0410,40ft,2,12.03,2.44,2.59,3.75,9.33,5.58,light,hazmat,2,PORT_B
6,S006C0411,20ft,1,6.06,2.44,2.59,2.3,4.5,2.2,light,general,2,PORT_B
6,S006C0412,20ft,1,6.06,2.44,2.59,2.3,4.37,2.07,light,general,4,PORT_B
6,S006C0413,20ft,1,6.06,2.44,2.59,2.3,19.37,17.07,heavy,general,5,PORT_B
6,S006C0414,20ft,1,6.06,2.44,2.59,2.3,12.02,9.72,medium,hazmat,5,PORT_B
6,S006C0415,20ft,1,6.06,2.44,2.59,2.3,11.24,8.94,medium,hazmat,3,PORT_B
6,S006C0416,40ft,2,12.03,2.44,2.59,3.75,23.14,19.39,medium,general,3,PORT_B
6,S006C0417,20ft,1,6.06,2.44,2.59,2.3,9.14,6.84,light,reefer,4,PORT_B
6,S006C0418,40ft,2,12.03,2.44,2.59,3.75,21.06,17.31,medium,general,3,PORT_B
6,S006C0419,40ft,2,12.03,2.44,2.59,3.75,16.25,12.5,medium,general,3,PORT_B
6,S006C0420,20ft,1,6.06,2.44,2.59,2.3,18.02,15.72,medium,general,2,PORT_B
